기간,지역,원자력,유연탄,무연탄,유류,LNG,양수,연료전지,석탄가스화,태양광,풍력,수력,해양,바이오,폐기물,기타,합계
2019-07-01,인천,0.0,5080.0,0.0,36.23,8576.747,0.0,75.12,0.0,67.478325,49.0,12.599,0.0,70.66,2.98,0.0,13970.814325
2019-07-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,147.995098,0.0,1.83,0.0,2.14,1.26,0.0,268.471098
2019-07-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,26.504858,0.0,0.0,0.0,0.099,4.0,0.0,166.903858
2019-07-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,36.252412,1.65,0.3,0.0,0.0,1.8,16.4,5174.342411999999
2019-07-01,경기,0.0,246.855,0.0,1443.65,15316.867,400.0,160.77,0.0,523.8898160000001,5.305,276.064,254.0,58.409000000000006,35.124,4.79,18725.723816
2019-07-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.096,0.0,682.846316,328.047,517.193,0.0,157.67,13.888,0.0,7812.940316
2019-07-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,460.257016,0.0,514.004,0.0,2.635,53.054,0.0,1088.250016
2019-07-01,충남,0.0,18178.058,0.0,469.57,3713.45,0.0,11.18,346.33,1102.948123,2.02,32.829,0.0,143.33,806.33,0.0,24806.045123000004
2019-07-01,전북,0.0,695.369,0.0,6.83,718.4,600.0,5.325,0.0,1540.876986,19.5,78.00500000000001,0.0,63.705000000000005,10.455,60.0,3798.465986
2019-07-01,전남,5900.0,1481.1,0.0,21.65,2378.9,0.0,25.4,0.0,1862.232172,341.65,39.156,1.0,4.738,315.47,0.0,12371.296172000002
2019-07-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,3.478,0.0,1082.050032,390.41,179.785,0.0,3.5,288.205,0.0,13883.628032
2019-07-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.105,0.0,640.0683730000001,48.586,137.38899999999998,0.0,5.721,7.323,0.3,9406.642373
2019-07-01,제주,0.0,0.0,0.0,643.6360000000001,0.0,0.0,0.0,0.0,231.770891,265.7494,0.4794,0.0,257.139,0.0,0.0,1398.774691
2019-07-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,33.445315,0.0,2.31,0.0,5.0,3.25,0.0,574.446315
2019-06-01,서울,0.0,0.0,0.0,0.0,433.173,0.0,42.0,0.0,36.33940100000003,0.0,0.416,0.0,6.865,18.450000000000003,0.0,537.2434010000001
2019-06-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,88.990791,9.758,0.065,0.0,5.29,33.9,0.0,6590.439791000001
2019-06-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,11.497,0.0,65.94222600000002,0.0,3.56,0.0,4.5,0.0,0.0,572.599226
2019-06-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,75.12,0.0,67.47832500000004,49.0,12.599,0.0,70.66000000000001,2.98,0.0,13970.814325
2019-06-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,147.99509800000016,0.0,1.83,0.0,2.14,1.26,0.0,268.4710980000002
2019-06-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,26.504858,0.0,0.0,0.0,0.099,4.0,0.0,166.903858
2019-06-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,36.25241200000002,1.65,0.3,0.0,0.0,1.8,16.4,5174.342411999999
2019-06-01,경기,0.0,246.855,0.0,1443.65,15316.867000000002,400.0,160.76999999999998,0.0,523.8898159999901,5.305,276.064,254.0,58.409000000000006,35.124,4.79,18725.72381599999
2019-06-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.096,0.0,682.8463159999883,328.047,517.193,0.0,157.67,13.888,0.0,7812.940315999987
2019-06-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,460.2570159999929,0.0,514.004,0.0,2.635,53.054,0.0,1088.250015999993
2019-06-01,충남,0.0,18178.058,0.0,469.57,3713.45,0.0,11.18,346.33,1102.94812300002,2.02,32.829,0.0,143.32999999999998,806.33,0.0,24806.04512300002
2019-06-01,전북,0.0,695.3689999999999,0.0,6.83,718.4000000000001,600.0,5.325,0.0,1540.876985999996,19.5,78.005,0.0,63.705,10.455,60.0,3798.465985999996
2019-06-01,전남,5900.0,1481.1,0.0,21.649999999999984,2378.9,0.0,25.4,0.0,1862.232172000036,341.65000000000003,39.156,1.0,4.738,315.47,0.0,12371.296172000037
2019-06-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,3.478,0.0,1082.05003200002,390.4099999999999,179.785,0.0,3.5,288.205,0.0,13883.62803200002
2019-06-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.105,0.0,640.0683729999938,48.586,137.38899999999998,0.0,5.721,7.323,0.3,9406.642372999991
2019-06-01,제주,0.0,0.0,0.0,643.6360000000001,0.0,0.0,0.0,0.0,231.7708909999998,265.7494,0.4794,0.0,257.139,0.0,0.0,1398.7746909999996
2019-06-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,33.44531500000001,0.0,2.31,0.0,5.0,3.25,0.0,574.446315
2019-05-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,35.15267100000001,0.0,0.416,0.0,6.865,18.450000000000003,0.0,166.88367100000002
2019-05-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,87.81355100000002,9.758,0.065,0.0,6.348000000000001,33.9,0.0,6590.320551000001
2019-05-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,11.497,0.0,59.76466599999999,0.0,3.56,0.0,4.5,0.0,0.0,566.421666
2019-05-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,56.63999999999999,0.0,62.055284999999984,49.0,12.599,0.0,68.25999999999999,2.98,0.0,13944.511285
2019-05-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,136.41287500000007,0.0,1.83,0.0,2.14,1.26,0.0,256.8888750000001
2019-05-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,25.646219,0.0,0.0,0.0,0.099,4.0,0.0,166.04521900000003
2019-05-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,32.985412000000004,1.65,0.3,0.0,0.0,1.8,16.4,5171.075411999999
2019-05-01,경기,0.0,246.855,0.0,1443.65,15316.867000000002,400.0,148.01,0.0,459.2425199999939,5.305,276.055,254.0,58.214000000000006,35.124,0.0,18643.322519999994
2019-05-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.096,0.0,627.0540389999906,328.047,517.193,0.0,157.67,13.888,0.0,7757.148038999991
2019-05-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,399.7204599999964,0.0,511.604,0.0,2.14,53.054,0.0,1024.8184599999963
2019-05-01,충남,0.0,18178.053,0.0,469.57,3713.45,0.0,11.18,346.33,960.6593900000064,2.02,32.829,0.0,142.57999999999998,806.33,0.0,24663.001390000005
2019-05-01,전북,0.0,695.3689999999999,0.0,6.83,718.4000000000001,600.0,5.325,0.0,1389.9996070000188,19.5,78.005,0.0,63.705000000000005,10.455,60.0,3647.588607000018
2019-05-01,전남,5900.0,1481.1,0.0,21.649999999999984,2378.9,0.0,25.4,0.0,1697.4503710000554,301.65000000000003,39.141,1.0,4.738,315.47,0.0,12166.499371000056
2019-05-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,3.478,0.0,986.2233470000142,390.41,179.785,0.0,3.5,288.205,0.0,13787.801347000017
2019-05-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.105,0.0,560.8802079999964,48.586,137.23899999999998,0.0,5.721,7.323,0.3,9327.304207999996
2019-05-01,제주,0.0,0.0,0.0,718.6360000000001,0.0,0.0,0.0,0.0,203.17145299999956,268.6594,0.4794,0.0,182.139,0.0,0.0,1373.0852529999995
2019-05-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,32.17704500000001,0.0,2.31,0.0,5.0,3.25,0.0,573.178045
2019-04-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,35.15267100000001,0.0,0.416,0.0,6.865,18.450000000000003,0.0,166.88367100000002
2019-04-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,87.81355100000002,9.758,0.065,0.0,6.348000000000001,33.9,0.0,6590.320551000001
2019-04-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,11.497,0.0,59.76466599999999,0.0,3.56,0.0,4.5,0.0,0.0,566.421666
2019-04-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,56.63999999999999,0.0,62.055284999999984,49.0,12.599,0.0,68.25999999999999,2.98,0.0,13944.511285
2019-04-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,136.41287500000007,0.0,1.83,0.0,2.14,1.26,0.0,256.8888750000001
2019-04-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,25.646219,0.0,0.0,0.0,0.099,4.0,0.0,166.04521900000003
2019-04-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,32.985412000000004,1.65,0.3,0.0,0.0,1.8,16.4,5171.075411999999
2019-04-01,경기,0.0,246.855,0.0,1443.65,15316.867000000002,400.0,148.01,0.0,459.2425199999939,5.305,276.055,254.0,58.214000000000006,35.124,0.0,18643.322519999994
2019-04-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.096,0.0,627.0540389999906,328.047,517.193,0.0,157.67,13.888,0.0,7757.148038999991
2019-04-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,399.7204599999964,0.0,511.604,0.0,2.14,53.054,0.0,1024.8184599999963
2019-04-01,충남,0.0,18178.053,0.0,469.57,3713.45,0.0,11.18,346.33,960.6593900000064,2.02,32.829,0.0,142.57999999999998,806.33,0.0,24663.001390000005
2019-04-01,전북,0.0,695.3689999999999,0.0,6.83,718.4000000000001,600.0,5.325,0.0,1389.9996070000188,19.5,78.005,0.0,63.705000000000005,10.455,60.0,3647.588607000018
2019-04-01,전남,5900.0,1481.1,0.0,21.649999999999984,2378.9,0.0,25.4,0.0,1697.4503710000554,301.65000000000003,39.141,1.0,4.738,315.47,0.0,12166.499371000056
2019-04-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,3.478,0.0,986.2233470000142,390.41,179.785,0.0,3.5,288.205,0.0,13787.801347000017
2019-04-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.105,0.0,560.8802079999964,48.586,137.23899999999998,0.0,5.721,7.323,0.3,9327.304207999996
2019-04-01,제주,0.0,0.0,0.0,718.6360000000001,0.0,0.0,0.0,0.0,203.17145299999956,268.6594,0.4794,0.0,182.139,0.0,0.0,1373.0852529999995
2019-04-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,32.17704500000001,0.0,2.31,0.0,5.0,3.25,0.0,573.178045
2019-03-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,35.15267100000001,0.0,0.416,0.0,6.865,18.450000000000003,0.0,166.88367100000002
2019-03-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,87.81355100000002,9.758,0.065,0.0,6.348000000000001,33.9,0.0,6590.320551000001
2019-03-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,11.497,0.0,59.76466599999999,0.0,3.56,0.0,4.5,0.0,0.0,566.421666
2019-03-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,56.63999999999999,0.0,62.055284999999984,49.0,12.599,0.0,68.25999999999999,2.98,0.0,13944.511285
2019-03-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,136.41287500000007,0.0,1.83,0.0,2.14,1.26,0.0,256.8888750000001
2019-03-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,25.646219,0.0,0.0,0.0,0.099,4.0,0.0,166.04521900000003
2019-03-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,32.985412000000004,1.65,0.3,0.0,0.0,1.8,16.4,5171.075411999999
2019-03-01,경기,0.0,246.855,0.0,1443.65,15316.867000000002,400.0,148.01,0.0,459.2425199999939,5.305,276.055,254.0,58.214000000000006,35.124,0.0,18643.322519999994
2019-03-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.096,0.0,627.0540389999906,328.047,517.193,0.0,157.67,13.888,0.0,7757.148038999991
2019-03-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,399.7204599999964,0.0,511.604,0.0,2.14,53.054,0.0,1024.8184599999963
2019-03-01,충남,0.0,18178.053,0.0,469.57,3713.45,0.0,11.18,346.33,960.6593900000064,2.02,32.829,0.0,142.57999999999998,806.33,0.0,24663.001390000005
2019-03-01,전북,0.0,695.3689999999999,0.0,6.83,718.4000000000001,600.0,5.325,0.0,1389.9996070000188,19.5,78.005,0.0,63.705000000000005,10.455,60.0,3647.588607000018
2019-03-01,전남,5900.0,1481.1,0.0,21.649999999999984,2378.9,0.0,25.4,0.0,1697.4503710000554,301.65000000000003,39.141,1.0,4.738,315.47,0.0,12166.499371000056
2019-03-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,3.478,0.0,986.2233470000142,390.41,179.785,0.0,3.5,288.205,0.0,13787.801347000017
2019-03-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.105,0.0,560.8802079999964,48.586,137.23899999999998,0.0,5.721,7.323,0.3,9327.304207999996
2019-03-01,제주,0.0,0.0,0.0,718.6360000000001,0.0,0.0,0.0,0.0,203.17145299999956,268.6594,0.4794,0.0,182.139,0.0,0.0,1373.0852529999995
2019-03-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,32.17704500000001,0.0,2.31,0.0,5.0,3.25,0.0,573.178045
2019-02-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,33.156671,0.0,0.416,0.0,6.865,18.45,0.0,164.887671
2019-02-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,84.601711,9.758,0.065,0.0,6.348,33.9,0.0,6587.108711000001
2019-02-01,대구,0.0,72.9,0.0,43.5,370.7,0.0,11.497,0.0,54.533567,0.0,3.56,0.0,4.5,0.0,0.0,561.190567
2019-02-01,인천,0.0,5080.0,0.0,36.23,8576.747,0.0,56.64,0.0,57.764696,49.0,12.599,0.0,68.26,2.98,0.0,13940.220695999998
2019-02-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,127.756665,0.0,1.83,0.0,2.14,1.26,0.0,248.232665
2019-02-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,25.505739,0.0,0.0,0.0,0.099,4.0,0.0,165.904739
2019-02-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,32.251052,1.65,0.3,0.0,0.0,1.8,16.4,5170.341052
2019-02-01,경기,0.0,246.855,0.0,1443.65,15316.867,400.0,148.01,0.0,423.848633,5.25,276.055,254.0,58.214000000000006,35.124,0.0,18607.873633
2019-02-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.096,0.0,581.76989,328.047,517.193,0.0,157.47,13.888,0.0,7711.66389
2019-02-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,368.40546,0.0,511.604,0.0,2.26,53.054,0.0,993.62346
2019-02-01,충남,0.0,18178.053,0.0,469.57,3713.45,0.0,11.18,346.33,893.140815,2.02,32.829,0.0,141.62,806.33,0.0,24594.522815
2019-02-01,전북,0.0,695.369,0.0,6.83,718.4,600.0,5.325,0.0,1325.7917550000002,19.5,78.00500000000001,0.0,63.705000000000005,10.455,60.0,3583.380755
2019-02-01,전남,5900.0,1481.1,0.0,21.65,2378.9,0.0,25.4,0.0,1603.572889,301.65,39.141,1.0,4.738,315.47,0.0,12072.621889
2019-02-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,2.598,0.0,932.537556,390.41,179.785,0.0,3.5,285.605,0.0,13730.635556
2019-02-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.105,0.0,525.145023,48.586,137.23899999999998,0.0,5.721,7.323,0.3,9291.569023
2019-02-01,제주,0.0,0.0,0.0,893.6360000000001,0.0,0.0,0.0,0.0,184.552473,268.6594,0.4794,0.0,7.139,0.0,0.0,1354.4662730000002
2019-02-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,31.117375000000003,0.0,2.31,0.0,5.0,3.25,0.0,572.118375
2019-01-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,33.156671,0.0,0.416,0.0,6.865,18.45,0.0,164.887671
2019-01-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,84.601711,9.758,0.065,0.0,6.348,33.9,0.0,6587.108711000001
2019-01-01,대구,0.0,72.9,0.0,43.5,370.7,0.0,11.497,0.0,54.533567,0.0,3.56,0.0,4.5,0.0,0.0,561.190567
2019-01-01,인천,0.0,5080.0,0.0,36.23,8576.747,0.0,56.64,0.0,57.764696,49.0,12.599,0.0,68.26,2.98,0.0,13940.220695999998
2019-01-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,127.756665,0.0,1.83,0.0,2.14,1.26,0.0,248.232665
2019-01-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,25.505739,0.0,0.0,0.0,0.099,4.0,0.0,165.904739
2019-01-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,32.251052,1.65,0.3,0.0,0.0,1.8,16.4,5170.341052
2019-01-01,경기,0.0,246.855,0.0,1443.65,15316.867,400.0,148.01,0.0,423.848633,5.25,276.055,254.0,58.214000000000006,35.124,0.0,18607.873633
2019-01-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.096,0.0,581.76989,328.047,517.193,0.0,157.47,13.888,0.0,7711.66389
2019-01-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,368.40546,0.0,511.604,0.0,2.26,53.054,0.0,993.62346
2019-01-01,충남,0.0,18178.053,0.0,469.57,3713.45,0.0,11.18,346.33,893.140815,2.02,32.829,0.0,141.62,806.33,0.0,24594.522815
2019-01-01,전북,0.0,695.369,0.0,6.83,718.4,600.0,5.325,0.0,1325.7917550000002,19.5,78.00500000000001,0.0,63.705000000000005,10.455,60.0,3583.380755
2019-01-01,전남,5900.0,1481.1,0.0,21.65,2378.9,0.0,25.4,0.0,1603.572889,301.65,39.141,1.0,4.738,315.47,0.0,12072.621889
2019-01-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,2.598,0.0,932.537556,390.41,179.785,0.0,3.5,285.605,0.0,13730.635556
2019-01-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.105,0.0,525.145023,48.586,137.23899999999998,0.0,5.721,7.323,0.3,9291.569023
2019-01-01,제주,0.0,0.0,0.0,893.6360000000001,0.0,0.0,0.0,0.0,184.552473,268.6594,0.4794,0.0,7.139,0.0,0.0,1354.4662730000002
2019-01-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,31.117375000000003,0.0,2.31,0.0,5.0,3.25,0.0,572.118375
2018-12-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,33.156671,0.0,0.416,0.0,6.865,18.45,0.0,164.887671
2018-12-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,84.27179100000001,9.758,0.065,0.0,6.348,33.9,0.0,6586.778791
2018-12-01,대구,0.0,72.9,0.0,43.5,370.7,0.0,11.497,0.0,51.742397,0.0,3.56,0.0,4.5,0.0,0.0,558.3993969999999
2018-12-01,인천,0.0,5080.0,0.0,36.23,8576.747,0.0,56.64,0.0,56.274296,49.0,12.599,0.0,68.26,2.98,0.0,13938.730295999998
2018-12-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,125.813385,0.0,1.83,0.0,2.14,1.26,0.0,246.289385
2018-12-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,25.505739,0.0,0.0,0.0,0.099,4.0,0.0,165.904739
2018-12-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,32.233052,1.65,0.3,0.0,0.0,1.8,16.4,5170.323052
2018-12-01,경기,0.0,246.855,0.0,1443.65,15316.867,400.0,148.01,0.0,414.36155500000007,5.25,276.055,254.0,58.214000000000006,32.174,0.0,18595.436555
2018-12-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.096,0.0,567.469874,328.047,517.193,0.0,157.67,13.888,0.0,7697.563873999999
2018-12-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,365.21095,0.0,511.604,0.0,2.14,53.054,0.0,990.30895
2018-12-01,충남,0.0,18085.013,0.0,469.57,3713.45,0.0,11.18,346.33,879.331917,2.02,32.829,0.0,141.62,806.33,0.0,24487.673917
2018-12-01,전북,0.0,695.369,0.0,6.83,718.4,600.0,5.325,0.0,1291.564238,19.5,75.00500000000001,0.0,63.705000000000005,10.455,60.0,3546.153238
2018-12-01,전남,5900.0,1481.1,0.0,21.65,2378.9,0.0,25.4,0.0,1574.0777440000002,297.45,39.141,1.0,4.738,315.47,0.0,12038.926744
2018-12-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,2.598,0.0,901.920777,390.41,179.785,0.0,3.5,285.605,0.0,13700.018777
2018-12-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.105,0.0,515.295653,48.586,137.23899999999998,0.0,5.721,7.323,0.3,9281.719653
2018-12-01,제주,0.0,0.0,0.0,893.6360000000001,0.0,0.0,0.0,0.0,180.493803,268.6594,0.4794,0.0,7.139,0.0,0.0,1350.407603
2018-12-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,31.135026,0.0,2.31,0.0,5.0,3.25,0.0,572.136026
2018-11-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,30.305671,0.0,0.416,0.0,6.865,18.45,0.0,162.036671
2018-11-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,78.51919099999999,9.758,0.065,0.0,6.348,33.9,0.0,6581.026191
2018-11-01,대구,0.0,72.9,0.0,43.5,370.7,0.0,11.2,0.0,48.084867,0.0,3.56,0.0,4.5,0.0,0.0,554.444867
2018-11-01,인천,0.0,5080.0,0.0,36.23,8576.747,0.0,38.6,0.0,52.623647,49.0,12.599,0.0,68.26,2.98,0.0,13917.039647
2018-11-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,113.699062,0.0,1.83,0.0,2.14,1.26,0.0,234.175062
2018-11-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,23.202409000000003,0.0,0.0,0.0,0.099,4.0,0.0,163.601409
2018-11-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,30.917052,1.65,0.3,0.0,0.0,1.8,16.4,5169.007052
2018-11-01,경기,0.0,246.855,0.0,1443.65,15316.867,400.0,148.01,0.0,346.35598200000004,5.25,276.055,254.0,58.214000000000006,32.174,0.0,18527.430982
2018-11-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.0,0.0,458.84274,328.047,517.193,0.0,156.78,13.888,0.0,7587.950739999999
2018-11-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,326.921068,0.0,511.004,0.0,2.14,53.054,0.0,951.419068
2018-11-01,충남,0.0,18085.013,0.0,469.57,3713.45,0.0,11.18,346.33,771.6941939999999,2.02,32.829,0.0,141.62,806.33,0.0,24380.036194
2018-11-01,전북,0.0,695.369,0.0,6.83,718.4,600.0,5.325,0.0,1150.812537,19.5,75.00500000000001,0.0,63.207,10.455,60.0,3404.903537
2018-11-01,전남,5900.0,1481.1,0.0,21.65,2378.9,0.0,25.4,0.0,1433.630991,297.45,39.221,1.0,4.738,315.47,0.0,11898.559991
2018-11-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,2.4,0.0,815.6524360000001,390.41,179.76,0.0,3.5,285.605,0.0,13613.527436
2018-11-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.0,0.0,454.295836,48.586,137.23899999999998,0.0,5.721,4.573,0.3,9217.864836
2018-11-01,제주,0.0,0.0,0.0,893.6360000000001,0.0,0.0,0.0,0.0,162.58166300000002,268.6594,0.4794,0.0,7.139,0.0,0.0,1332.4954630000002
2018-11-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,29.270658,0.0,2.31,0.0,5.0,3.25,0.0,570.271658
2018-10-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,30.207751,0.0,0.416,0.0,6.865,18.45,0.0,161.93875100000002
2018-10-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,78.51919099999999,9.758,0.065,0.0,6.348,33.9,0.0,6581.026191
2018-10-01,대구,0.0,72.9,0.0,43.5,370.7,0.0,11.2,0.0,48.084867,0.0,3.56,0.0,4.5,0.0,0.0,554.444867
2018-10-01,인천,0.0,5080.0,0.0,36.23,8576.747,0.0,38.6,0.0,52.623647,49.0,12.599,0.0,68.26,2.98,0.0,13917.039647
2018-10-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,112.798852,0.0,1.83,0.0,2.14,1.26,0.0,233.274852
2018-10-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.0,0.0,23.202409000000003,0.0,0.0,0.0,0.099,4.0,0.0,163.601409
2018-10-01,울산,1400.0,0.0,0.0,1200.0,2514.7,0.0,3.24,0.0,30.917052,1.65,0.3,0.0,0.0,1.8,16.4,5169.007052
2018-10-01,경기,0.0,246.855,0.0,1443.65,15316.867,400.0,128.22,0.0,344.78537700000004,5.25,276.055,254.0,58.214000000000006,32.174,0.0,18506.070377
2018-10-01,강원,0.0,3234.0,600.0,0.0,1279.2,1000.0,0.0,0.0,444.9047,323.44699999999995,517.193,0.0,156.78,13.888,0.0,7569.4127
2018-10-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,311.220188,0.0,511.004,0.0,2.14,53.054,0.0,935.718188
2018-10-01,충남,0.0,18085.013,0.0,469.57,3713.45,0.0,11.18,346.33,760.611494,2.02,32.829,0.0,141.62,806.33,0.0,24368.953494
2018-10-01,전북,0.0,695.369,0.0,6.83,718.4,600.0,5.325,0.0,1141.2031470000002,19.5,75.00500000000001,0.0,63.207,10.455,60.0,3395.294147
2018-10-01,전남,5900.0,1481.1,0.0,21.65,2378.9,0.0,15.4,0.0,1421.256726,217.85,39.221,1.0,4.738,315.47,0.0,11796.585726
2018-10-01,경북,10000.0,144.5,0.0,30.1,361.6,1400.0,2.4,0.0,809.694596,337.01,179.76,0.0,3.5,272.955,0.0,13541.519596
2018-10-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,0.0,0.0,451.860166,48.586,137.23899999999998,0.0,5.721,4.573,0.3,9215.429166
2018-10-01,제주,0.0,0.0,0.0,893.6360000000001,0.0,0.0,0.0,0.0,146.502453,268.6594,0.4794,0.0,7.139,0.0,0.0,1316.416253
2018-10-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,0.0,0.0,29.270658,0.0,2.31,0.0,5.0,3.25,0.0,570.271658
2018-09-01,서울,0.0,0.0,0.0,0.0,64.0,0.0,42.0,0.0,30.207751,0.0,0.416,0.0,6.865,18.45,0.0,161.93875100000002
